Name	SXXY_W_4S	AHHS_W_4S	HNSX_P_6S	SXYZ_P_7	AHSZ_W_4S	AHYX_P_5S	HBHM_W_6S	HBYX_W_21S	SXXY_W_6S	JSTS_W_48S	AHJZ_P_21S	HBHA_P_12S	HNSX_W_8S	JSJR_P_6S	SXYZ_P_15S	HBYX_W_14S	AHHS_W_3S	AHSZ_W_1S	HBLT_W_2S	HBYX_W_17S	AHSZ_W_2S	SXXY_W_1S	JSTS_W_49S	HNSX_P_7S	HBYX_P_5S	HBHA_P_2S	JSJH_P_8S	HNSX_P_3S	HNSX_W_10S	HNSX_P_20S	AHYX_P_18S	HBHM_W_9S	HBYX_P_4S	HBHA_P_3S	AHYX_P_7S	HBLT_W_1S	JSJH_P_2S	JSTS_W_44S	HBHA_P_9S	HNSX_W_18S	HBLT_W_5S	AHSZ_W_3S	JSJR_P_14S	AHHS_W_2S	AHJZ_P_13S	HBLT_W_4S	SXYZ_P_13S	JSJH_P_5S	HBHM_W_1S	JSJR_P_3S	SXYZ_P_7S	HBLT_W_3S	SXXY_W_3S	AHSZ_W_5S	JSTS_W_47S	HNSX_W_20S	HBHA_P_4S	SXXY_W_2S	JSJH_P_3S	AHHS_W_1S	HBYX_P_2S	HNSX_W_15S	HNSX_P_16S	AHYX_P_9S	JSJR_P_5S	AHJZ_P_17S	HBYX_P_1S	JSTS_W_45S	HBYX_P_3S	HBHM_W_14S	JSJH_P_4S
g__norank_o__Ga0077536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Acidibacter	86	300	62	0	295	114	95	37	56	77	194	135	111	54	28	41	402	306	166	56	265	83	83	56	15	62	209	66	87	49	141	87	33	124	145	122	188	91	132	80	197	206	42	172	207	151	24	166	41	35	39	174	54	228	80	156	97	35	159	291	13	178	4	103	48	177	29	110	23	263	128
g__Candidatus_Berkiella	0	0	0	15	13	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Ovatusbacter	0	0	0	0	2	0	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
g__norank_o__Gammaproteobacteria_	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_o__HOC36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
g__Immundisolibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_o__JG36-GS-52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_o__JG36-TzT-191	0	52	0	0	33	0	7	0	0	11	17	12	0	0	0	0	88	10	14	0	0	0	12	0	0	0	0	0	5	3	0	6	0	7	0	24	0	0	13	22	12	13	0	43	0	0	0	0	0	0	0	12	0	7	13	17	0	0	0	62	0	16	0	14	0	20	0	0	0	0	0
g__norank_o__KF-JG30-C25	0	4	0	0	16	0	0	0	0	0	0	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	12	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0
g__Legionella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Arenimonas	0	0	51	44	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	31	0	0	0	36	0	0	3	0	7	0	0	0	0	0	0	17	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	13	0	0	5	0	0	0
g__Luteimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lysobacter	69	0	0	0	0	0	0	11	66	0	10	0	0	0	39	30	0	0	0	51	0	56	0	0	19	0	0	0	0	0	13	0	0	0	23	0	0	0	0	10	0	0	38	9	0	0	56	0	0	0	35	0	236	0	0	0	0	267	0	7	9	3	0	26	2	10	25	0	23	0	0
g__Pseudoxanthomonas	18	0	0	256	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	21	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	57	0	0	0	0	51	0	0	6	0	0	0	0	0	8	0	0	0	0
g__Stenotrophomonas	0	56	56	47	0	0	0	0	0	0	72	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	27	0	11	26	0	0	0	0	0	0	8	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	56	0	0	34	25	0	14	0	0
g__Vulcaniibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Xanthomonas	0	3	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__unclassified_f__Lysobacteraceae	66	0	145	51	0	0	0	17	87	0	0	0	0	23	41	8	8	1	0	53	0	87	0	14	134	0	0	39	0	9	14	0	66	1	28	0	0	28	0	21	3	0	40	0	0	0	97	0	0	46	60	0	271	0	12	0	0	340	33	0	45	13	99	0	31	0	33	19	64	0	0
g__Ahniella	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Chujaibacter	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	17	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
g__Dokdonella	0	18	43	0	0	28	0	0	0	54	0	0	20	5	0	8	93	4	0	0	0	0	28	18	0	0	0	29	24	40	18	10	0	14	52	30	22	45	0	138	28	0	0	60	30	0	0	0	0	22	0	11	2	0	69	27	0	0	4	38	0	72	28	0	10	0	0	74	0	0	12
g__Dyella	0	166	57	0	11	66	0	0	0	27	72	79	0	20	0	0	213	35	4	0	39	0	7	150	0	14	44	54	0	5	88	4	0	7	71	9	128	32	3	1	0	47	0	292	60	0	0	35	0	9	0	16	0	8	25	18	46	0	116	200	0	17	9	26	10	71	0	36	0	0	80
g__Luteibacter	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mizugakiibacter	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pseudolysobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rhodanobacter	0	10	51	0	6	40	0	0	0	30	6	0	19	98	0	0	0	52	0	0	12	0	51	23	0	61	0	42	27	45	32	42	0	28	60	24	24	68	74	59	27	45	0	0	14	0	0	38	0	92	0	1	0	0	55	15	18	0	22	0	0	0	25	43	59	7	0	65	0	27	40
g__Tahibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
g__norank_f__Rhodanobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
g__unclassified_f__Rhodanobacteraceae	0	91	99	233	5	50	18	13	12	65	24	0	14	124	17	29	262	10	26	11	0	17	38	171	0	18	41	51	0	166	48	6	2	0	41	37	33	37	24	45	34	7	13	206	36	41	0	15	0	158	13	49	16	7	55	84	0	17	42	110	0	59	53	53	12	40	0	53	0	16	23
g__unclassified_o__Lysobacterales	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	7	20	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Nitrococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Methylophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__CI75cm.2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Cm1-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__wb1-P19	3	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
g__norank_o__PLTA13	52	0	0	18	0	18	0	17	63	0	3	0	0	14	55	19	0	0	0	18	0	82	0	0	35	0	0	6	0	2	46	0	47	0	28	0	0	0	0	0	0	0	11	0	28	0	57	0	0	0	89	0	11	0	0	0	0	18	0	0	19	0	8	0	0	5	42	0	46	0	0
g__norank_f__211ds20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Ketobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
